,hour,min,seg,temp
19556,15,6,43,124.984
19557,15,6,44,124.98299999999999
19558,15,6,45,124.976
19559,15,6,46,124.978
19560,15,6,47,124.994
19561,15,6,48,125.005
19562,15,6,49,125.01799999999999
19563,15,6,50,125.023
19564,15,6,51,125.016
19565,15,6,52,125.01100000000001
19566,15,6,53,125.016
19567,15,6,54,125.01100000000001
19568,15,6,55,125.01200000000001
19569,15,6,56,125.005
19570,15,6,57,125.001
19571,15,6,58,124.999
19572,15,6,59,124.98299999999999
19573,15,7,0,124.998
19574,15,7,1,125.018
19575,15,7,2,125.025
19576,15,7,3,125.032
19577,15,7,4,125.03
19578,15,7,5,125.03299999999999
19579,15,7,6,125.03999999999999
19580,15,7,7,125.05699999999997
19581,15,7,8,125.05099999999997
19582,15,7,9,125.05399999999997
19583,15,7,10,125.04699999999998
19584,15,7,11,125.04799999999997
19585,15,7,12,125.03399999999999
19586,15,7,13,125.03799999999998
19587,15,7,14,125.06199999999997
19588,15,7,15,125.09
19589,15,7,16,125.09
19590,15,7,17,125.093
19591,15,7,18,125.093
19592,15,7,19,125.07199999999997
19593,15,7,20,125.06599999999996
19594,15,7,21,125.06599999999996
19595,15,7,22,125.078
19596,15,7,23,125.104
19597,15,7,24,125.09100000000001
19598,15,7,25,125.082
19599,15,7,26,125.06499999999997
19600,15,7,27,125.05799999999996
19601,15,7,28,125.07299999999998
19602,15,7,29,125.07099999999996
19603,15,7,30,125.076
19604,15,7,31,125.08
19605,15,7,32,125.06899999999996
19606,15,7,33,125.05999999999997
19607,15,7,34,125.05699999999997
19608,15,7,35,125.04999999999998
19609,15,7,36,125.04099999999998
19610,15,7,37,125.04599999999998
19611,15,7,38,125.06099999999996
19612,15,7,39,125.06799999999996
19613,15,7,40,125.07199999999997
19614,15,7,41,125.075
19615,15,7,42,125.08900000000001
19616,15,7,43,125.09700000000001
19617,15,7,44,125.09700000000001
19618,15,7,45,125.09100000000001
19619,15,7,46,125.104
19620,15,7,47,125.11599999999999
19621,15,7,48,125.11399999999999
19622,15,7,49,125.112
19623,15,7,50,125.104
19624,15,7,51,125.10499999999999
19625,15,7,52,125.11300000000001
19626,15,7,53,125.12100000000001
19627,15,7,54,125.12400000000002
19628,15,7,55,125.13300000000001
19629,15,7,56,125.146
19630,15,7,57,125.14000000000001
19631,15,7,58,125.144
19632,15,7,59,125.15299999999999
19633,15,8,0,125.155
19634,15,8,1,125.16
19635,15,8,2,125.16199999999999
19636,15,8,3,125.167
19637,15,8,4,125.174
19638,15,8,5,125.17700000000002
19639,15,8,6,125.20400000000002
19640,15,8,7,125.19900000000003
19641,15,8,8,125.18900000000004
19642,15,8,9,125.176
19643,15,8,10,125.17800000000003
19644,15,8,11,125.173
19645,15,8,12,125.17400000000002
19646,15,8,13,125.18000000000004
19647,15,8,14,125.171
19648,15,8,15,125.18300000000004
19649,15,8,16,125.18200000000004
19650,15,8,17,125.17
19651,15,8,18,125.165
19652,15,8,19,125.167
19653,15,8,20,125.17500000000003
19654,15,8,21,125.17500000000003
19655,15,8,22,125.17
19656,15,8,23,125.17
19657,15,8,24,125.172
19658,15,8,25,125.172
19659,15,8,26,125.17
19660,15,8,27,125.176
19661,15,8,28,125.20000000000002
19662,15,8,29,125.20100000000002
19663,15,8,30,125.19600000000003
19664,15,8,31,125.18900000000004
19665,15,8,32,125.18200000000004
19666,15,8,33,125.17
19667,15,8,34,125.167
19668,15,8,35,125.167
19669,15,8,36,125.165
19670,15,8,37,125.15799999999999
19671,15,8,38,125.15299999999999
19672,15,8,39,125.157
19673,15,8,40,125.15799999999999
19674,15,8,41,125.155
19675,15,8,42,125.141
19676,15,8,43,125.144
19677,15,8,44,125.13499999999999
19678,15,8,45,125.11599999999999
19679,15,8,46,125.10999999999999
19680,15,8,47,125.10799999999999
19681,15,8,48,125.099
19682,15,8,49,125.095
19683,15,8,50,125.096
19684,15,8,51,125.09200000000001
19685,15,8,52,125.09
19686,15,8,53,125.08599999999998
19687,15,8,54,125.096
19688,15,8,55,125.093
19689,15,8,56,125.10900000000001
19690,15,8,57,125.122
19691,15,8,58,125.117
19692,15,8,59,125.11999999999998
19693,15,9,0,125.11599999999999
19694,15,9,1,125.11299999999999
19695,15,9,2,125.119
19696,15,9,3,125.11600000000001
19697,15,9,4,125.15
19698,15,9,5,125.16
19699,15,9,6,125.16299999999998
19700,15,9,7,125.146
19701,15,9,8,125.11699999999999
19702,15,9,9,125.099
19703,15,9,10,125.085
19704,15,9,11,125.074
19705,15,9,12,125.05999999999997
19706,15,9,13,125.04799999999997
19707,15,9,14,125.03099999999999
19708,15,9,15,125.022
19709,15,9,16,125.01400000000001
19710,15,9,17,125.013
19711,15,9,18,125.027
19712,15,9,19,125.05899999999997
19713,15,9,20,125.08399999999999
19714,15,9,21,125.07399999999998
19715,15,9,22,125.08099999999999
19716,15,9,23,125.09700000000001
19717,15,9,24,125.103
19718,15,9,25,125.112
19719,15,9,26,125.10799999999999
19720,15,9,27,125.10999999999999
19721,15,9,28,125.12700000000002
19722,15,9,29,125.143
19723,15,9,30,125.138
19724,15,9,31,125.123
19725,15,9,32,125.125
19726,15,9,33,125.14200000000001
19727,15,9,34,125.157
19728,15,9,35,125.16
19729,15,9,36,125.15299999999999
19730,15,9,37,125.15
19731,15,9,38,125.154
19732,15,9,39,125.16300000000001
19733,15,9,40,125.15799999999999
19734,15,9,41,125.13899999999998
19735,15,9,42,125.11099999999999
19736,15,9,43,125.09100000000001
19737,15,9,44,125.099
19738,15,9,45,125.09100000000001
19739,15,9,46,125.085
19740,15,9,47,125.077
19741,15,9,48,125.06699999999996
19742,15,9,49,125.05599999999997
19743,15,9,50,125.03999999999999
19744,15,9,51,125.035
19745,15,9,52,125.03599999999999
19746,15,9,53,125.03
19747,15,9,54,125.032
19748,15,9,55,125.03699999999999
19749,15,9,56,125.03
19750,15,9,57,125.019
19751,15,9,58,125.01400000000001
19752,15,9,59,125.01200000000001
19753,15,10,0,125.01000000000002
19754,15,10,1,125.003
19755,15,10,2,124.99600000000001
19756,15,10,3,125.0
19757,15,10,4,125.01199999999999
19758,15,10,5,125.018
19759,15,10,6,125.02000000000001
19760,15,10,7,125.024
19761,15,10,8,125.01100000000001
19762,15,10,9,125.001
19763,15,10,10,125.0
19764,15,10,11,124.999
19765,15,10,12,125.00399999999999
19766,15,10,13,125.018
19767,15,10,14,125.018
19768,15,10,15,125.01400000000001
19769,15,10,16,125.01000000000002
19770,15,10,17,125.01100000000001
19771,15,10,18,125.021
19772,15,10,19,125.023
19773,15,10,20,125.016
19774,15,10,21,125.01100000000001
19775,15,10,22,125.003
19776,15,10,23,125.0
19777,15,10,24,125.00999999999999
19778,15,10,25,125.01500000000001
19779,15,10,26,125.01200000000001
19780,15,10,27,125.006
19781,15,10,28,125.003
19782,15,10,29,125.003
19783,15,10,30,125.01000000000002
19784,15,10,31,125.013
19785,15,10,32,125.01200000000001
19786,15,10,33,125.0
19787,15,10,34,124.999
19788,15,10,35,124.997
19789,15,10,36,125.0
19790,15,10,37,125.001
19791,15,10,38,124.999
19792,15,10,39,124.98600000000002
19793,15,10,40,124.97999999999999
19794,15,10,41,124.987
19795,15,10,42,124.99499999999998
19796,15,10,43,125.002
19797,15,10,44,125.01299999999999
19798,15,10,45,125.01100000000001
19799,15,10,46,125.01000000000002
19800,15,10,47,124.997
19801,15,10,48,124.984
19802,15,10,49,124.981
19803,15,10,50,124.97999999999999
19804,15,10,51,124.977
19805,15,10,52,124.974
19806,15,10,53,124.96200000000002
19807,15,10,54,124.95500000000001
19808,15,10,55,124.96600000000001
19809,15,10,56,124.96000000000001
19810,15,10,57,124.95300000000002
19811,15,10,58,124.95000000000002
19812,15,10,59,124.95500000000001
19813,15,11,0,124.965
19814,15,11,1,124.977
19815,15,11,2,124.99100000000001
19816,15,11,3,124.977
19817,15,11,4,124.97999999999999
19818,15,11,5,124.98499999999999
19819,15,11,6,124.999
19820,15,11,7,125.01199999999999
19821,15,11,8,125.02799999999999
19822,15,11,9,125.05099999999997
19823,15,11,10,125.05499999999998
19824,15,11,11,125.05399999999997
19825,15,11,12,125.06799999999998
19826,15,11,13,125.078
19827,15,11,14,125.082
19828,15,11,15,125.098
19829,15,11,16,125.099
19830,15,11,17,125.101
19831,15,11,18,125.09200000000001
19832,15,11,19,125.099
19833,15,11,20,125.09
19834,15,11,21,125.099
19835,15,11,22,125.10799999999999
19836,15,11,23,125.11999999999998
19837,15,11,24,125.127
19838,15,11,25,125.13900000000001
19839,15,11,26,125.14200000000001
19840,15,11,27,125.14500000000001
19841,15,11,28,125.155
19842,15,11,29,125.16
19843,15,11,30,125.15599999999999
19844,15,11,31,125.16900000000001
19845,15,11,32,125.17
19846,15,11,33,125.18200000000004
19847,15,11,34,125.20000000000002
19848,15,11,35,125.21900000000001
19849,15,11,36,125.223
19850,15,11,37,125.221
19851,15,11,38,125.22
19852,15,11,39,125.22
19853,15,11,40,125.215
19854,15,11,41,125.21400000000001
19855,15,11,42,125.21900000000001
19856,15,11,43,125.22200000000001
19857,15,11,44,125.225
19858,15,11,45,125.22999999999999
19859,15,11,46,125.228
19860,15,11,47,125.23299999999999
19861,15,11,48,125.247
19862,15,11,49,125.25
19863,15,11,50,125.25
19864,15,11,51,125.25
19865,15,11,52,125.249
19866,15,11,53,125.242
19867,15,11,54,125.23999999999998
19868,15,11,55,125.247
19869,15,11,56,125.251
19870,15,11,57,125.23999999999998
19871,15,11,58,125.22999999999999
19872,15,11,59,125.22
19873,15,12,0,125.22
19874,15,12,1,125.22200000000001
19875,15,12,2,125.215
19876,15,12,3,125.20300000000002
19877,15,12,4,125.20000000000002
19878,15,12,5,125.20500000000001
19879,15,12,6,125.21100000000001
19880,15,12,7,125.22
19881,15,12,8,125.225
19882,15,12,9,125.23499999999999
19883,15,12,10,125.24499999999998
19884,15,12,11,125.25899999999999
19885,15,12,12,125.26200000000001
19886,15,12,13,125.263
19887,15,12,14,125.26100000000001
19888,15,12,15,125.25700000000002
19889,15,12,16,125.25
19890,15,12,17,125.25999999999999
19891,15,12,18,125.285
19892,15,12,19,125.29799999999997
19893,15,12,20,125.30599999999997
19894,15,12,21,125.30099999999997
19895,15,12,22,125.31099999999996
19896,15,12,23,125.325
19897,15,12,24,125.32599999999998
19898,15,12,25,125.335
19899,15,12,26,125.34700000000001
19900,15,12,27,125.34700000000001
19901,15,12,28,125.34
19902,15,12,29,125.345
19903,15,12,30,125.354
19904,15,12,31,125.36099999999999
19905,15,12,32,125.35499999999999
19906,15,12,33,125.34700000000001
19907,15,12,34,125.34
19908,15,12,35,125.345
19909,15,12,36,125.35
19910,15,12,37,125.36300000000001
19911,15,12,38,125.38700000000001
19912,15,12,39,125.388
19913,15,12,40,125.404
19914,15,12,41,125.41599999999998
19915,15,12,42,125.43400000000004
19916,15,12,43,125.425
19917,15,12,44,125.422
19918,15,12,45,125.43200000000004
19919,15,12,46,125.44200000000004
19920,15,12,47,125.44200000000004
19921,15,12,48,125.43800000000003
19922,15,12,49,125.44600000000003
19923,15,12,50,125.43000000000002
19924,15,12,51,125.42
19925,15,12,52,125.415
19926,15,12,53,125.41599999999998
19927,15,12,54,125.42800000000003
19928,15,12,55,125.44000000000003
19929,15,12,56,125.44100000000003
19930,15,12,57,125.44700000000003
19931,15,12,58,125.45700000000002
19932,15,12,59,125.46000000000001
19933,15,13,0,125.473
19934,15,13,1,125.46600000000001
19935,15,13,2,125.46400000000001
19936,15,13,3,125.45400000000002
19937,15,13,4,125.45000000000002
19938,15,13,5,125.45200000000003
19939,15,13,6,125.45200000000003
19940,15,13,7,125.45300000000002
19941,15,13,8,125.46900000000001
19942,15,13,9,125.475
19943,15,13,10,125.47999999999999
19944,15,13,11,125.494
19945,15,13,12,125.501
19946,15,13,13,125.51000000000002
19947,15,13,14,125.513
19948,15,13,15,125.522
19949,15,13,16,125.53999999999999
19950,15,13,17,125.54499999999999
19951,15,13,18,125.53599999999999
19952,15,13,19,125.529
19953,15,13,20,125.527
19954,15,13,21,125.53799999999998
19955,15,13,22,125.54999999999998
19956,15,13,23,125.54599999999998
19957,15,13,24,125.54799999999997
19958,15,13,25,125.55099999999997
19959,15,13,26,125.53399999999999
19960,15,13,27,125.51500000000001
19961,15,13,28,125.51200000000001
19962,15,13,29,125.50600000000001
19963,15,13,30,125.518
19964,15,13,31,125.522
19965,15,13,32,125.513
19966,15,13,33,125.50999999999999
19967,15,13,34,125.51199999999999
19968,15,13,35,125.521
19969,15,13,36,125.525
19970,15,13,37,125.54099999999998
19971,15,13,38,125.53099999999999
19972,15,13,39,125.52000000000001
19973,15,13,40,125.524
19974,15,13,41,125.53799999999998
19975,15,13,42,125.54499999999999
19976,15,13,43,125.54999999999998
19977,15,13,44,125.55299999999997
19978,15,13,45,125.55499999999998
19979,15,13,46,125.55999999999997
19980,15,13,47,125.55499999999998
19981,15,13,48,125.54199999999999
19982,15,13,49,125.53299999999999
19983,15,13,50,125.53699999999999
19984,15,13,51,125.535
19985,15,13,52,125.524
19986,15,13,53,125.505
19987,15,13,54,125.501
19988,15,13,55,125.50500000000002
19989,15,13,56,125.51199999999999
19990,15,13,57,125.518
19991,15,13,58,125.51200000000001
19992,15,13,59,125.503
19993,15,14,0,125.503
19994,15,14,1,125.497
19995,15,14,2,125.499
19996,15,14,3,125.49600000000001
19997,15,14,4,125.499
19998,15,14,5,125.48499999999999
19999,15,14,6,125.471
20000,15,14,7,125.45900000000002
20001,15,14,8,125.45000000000002
20002,15,14,9,125.43500000000003
20003,15,14,10,125.424
20004,15,14,11,125.43400000000004
20005,15,14,12,125.40899999999999
20006,15,14,13,125.397
20007,15,14,14,125.394
20008,15,14,15,125.39200000000001
20009,15,14,16,125.38000000000002
20010,15,14,17,125.36799999999998
20011,15,14,18,125.36299999999999
20012,15,14,19,125.35999999999999
20013,15,14,20,125.367
20014,15,14,21,125.356
20015,15,14,22,125.349
20016,15,14,23,125.348
20017,15,14,24,125.343
20018,15,14,25,125.345
20019,15,14,26,125.34
20020,15,14,27,125.34
20021,15,14,28,125.343
20022,15,14,29,125.33600000000001
20023,15,14,30,125.327
20024,15,14,31,125.31999999999998
20025,15,14,32,125.328
20026,15,14,33,125.31999999999996
20027,15,14,34,125.31699999999996
20028,15,14,35,125.30999999999997
20029,15,14,36,125.30099999999997
20030,15,14,37,125.30199999999998
20031,15,14,38,125.29799999999997
20032,15,14,39,125.29999999999998
20033,15,14,40,125.28999999999999
20034,15,14,41,125.28
20035,15,14,42,125.269
20036,15,14,43,125.247
20037,15,14,44,125.234
20038,15,14,45,125.23299999999999
20039,15,14,46,125.244
20040,15,14,47,125.25899999999999
20041,15,14,48,125.23600000000002
20042,15,14,49,125.20100000000002
20043,15,14,50,125.18500000000003
20044,15,14,51,125.18000000000004
20045,15,14,52,125.18400000000004
20046,15,14,53,125.171
20047,15,14,54,125.172
20048,15,14,55,125.173
20049,15,14,56,125.18300000000004
20050,15,14,57,125.19000000000003
20051,15,14,58,125.19000000000003
20052,15,14,59,125.19400000000003
20053,15,15,0,125.18600000000004
20054,15,15,1,125.19600000000003
20055,15,15,2,125.20500000000001
20056,15,15,3,125.20500000000001
20057,15,15,4,125.20100000000002
20058,15,15,5,125.20000000000002
20059,15,15,6,125.20200000000003
20060,15,15,7,125.20900000000002
20061,15,15,8,125.21300000000001
20062,15,15,9,125.22
20063,15,15,10,125.22
20064,15,15,11,125.224
20065,15,15,12,125.21000000000001
20066,15,15,13,125.21700000000001
20067,15,15,14,125.228
20068,15,15,15,125.23499999999999
20069,15,15,16,125.24199999999999
20070,15,15,17,125.24199999999999
20071,15,15,18,125.24199999999999
20072,15,15,19,125.24199999999999
20073,15,15,20,125.252
20074,15,15,21,125.268
20075,15,15,22,125.28
20076,15,15,23,125.28
20077,15,15,24,125.285
20078,15,15,25,125.29899999999998
20079,15,15,26,125.30899999999997
20080,15,15,27,125.32199999999997
20081,15,15,28,125.345
20082,15,15,29,125.352
20083,15,15,30,125.367
20084,15,15,31,125.373
20085,15,15,32,125.38900000000001
20086,15,15,33,125.40299999999999
20087,15,15,34,125.43700000000004
20088,15,15,35,125.46700000000001
20089,15,15,36,125.48899999999999
20090,15,15,37,125.502
20091,15,15,38,125.53299999999999
20092,15,15,39,125.54699999999998
20093,15,15,40,125.55999999999997
20094,15,15,41,125.576
20095,15,15,42,125.57699999999997
20096,15,15,43,125.58
20097,15,15,44,125.59100000000001
20098,15,15,45,125.58500000000001
20099,15,15,46,125.583
20100,15,15,47,125.6
20101,15,15,48,125.606
20102,15,15,49,125.617
20103,15,15,50,125.61999999999998
20104,15,15,51,125.61999999999998
20105,15,15,52,125.62899999999999
20106,15,15,53,125.63000000000002
20107,15,15,54,125.62899999999999
20108,15,15,55,125.61999999999998
20109,15,15,56,125.63000000000002
20110,15,15,57,125.66600000000001
20111,15,15,58,125.68000000000004
20112,15,15,59,125.68900000000004
20113,15,16,0,125.68400000000004
20114,15,16,1,125.68200000000004
20115,15,16,2,125.68100000000004
20116,15,16,3,125.69800000000002
20117,15,16,4,125.71700000000001
20118,15,16,5,125.731
20119,15,16,6,125.731
20120,15,16,7,125.72999999999999
20121,15,16,8,125.73600000000002
20122,15,16,9,125.749
20123,15,16,10,125.76000000000002
20124,15,16,11,125.776
20125,15,16,12,125.79199999999999
20126,15,16,13,125.80699999999997
20127,15,16,14,125.81899999999996
20128,15,16,15,125.81299999999996
20129,15,16,16,125.80999999999997
20130,15,16,17,125.80999999999997
20131,15,16,18,125.79999999999998
20132,15,16,19,125.785
20133,15,16,20,125.777
20134,15,16,21,125.76500000000001
20135,15,16,22,125.763
20136,15,16,23,125.776
20137,15,16,24,125.76700000000001
20138,15,16,25,125.76400000000001
20139,15,16,26,125.76100000000001
20140,15,16,27,125.75399999999999
20141,15,16,28,125.749
20142,15,16,29,125.747
20143,15,16,30,125.744
20144,15,16,31,125.739
20145,15,16,32,125.726
20146,15,16,33,125.72
20147,15,16,34,125.729
20148,15,16,35,125.737
20149,15,16,36,125.73999999999998
20150,15,16,37,125.73999999999998
20151,15,16,38,125.75
20152,15,16,39,125.753
20153,15,16,40,125.75
20154,15,16,41,125.76299999999999
20155,15,16,42,125.779
20156,15,16,43,125.769
20157,15,16,44,125.76200000000001
20158,15,16,45,125.76500000000001
20159,15,16,46,125.779
20160,15,16,47,125.78899999999999
20161,15,16,48,125.79999999999998
20162,15,16,49,125.80599999999997
20163,15,16,50,125.81799999999998
20164,15,16,51,125.83800000000001
20165,15,16,52,125.83500000000001
20166,15,16,53,125.84100000000001
20167,15,16,54,125.84400000000001
20168,15,16,55,125.84
20169,15,16,56,125.83800000000001
20170,15,16,57,125.82199999999997
20171,15,16,58,125.81499999999997
20172,15,16,59,125.82399999999998
20173,15,17,0,125.826
20174,15,17,1,125.83899999999998
20175,15,17,2,125.848
20176,15,17,3,125.857
20177,15,17,4,125.86300000000001
20178,15,17,5,125.87899999999999
20179,15,17,6,125.88000000000002
20180,15,17,7,125.893
20181,15,17,8,125.902
20182,15,17,9,125.91
20183,15,17,10,125.91099999999999
20184,15,17,11,125.92800000000003
20185,15,17,12,125.95000000000002
20186,15,17,13,125.94800000000002
20187,15,17,14,125.94700000000003
20188,15,17,15,125.94500000000002
20189,15,17,16,125.94000000000003
20190,15,17,17,125.94600000000003
20191,15,17,18,125.95200000000003
20192,15,17,19,125.95500000000001
20193,15,17,20,125.96000000000001
20194,15,17,21,125.94800000000002
20195,15,17,22,125.94000000000003
20196,15,17,23,125.93900000000004
20197,15,17,24,125.96400000000001
20198,15,17,25,125.978
20199,15,17,26,125.976
20200,15,17,27,125.96700000000001
20201,15,17,28,125.96700000000001
20202,15,17,29,125.96300000000001
20203,15,17,30,125.96900000000001
20204,15,17,31,125.96600000000001
20205,15,17,32,125.98499999999999
20206,15,17,33,125.98999999999998
20207,15,17,34,125.98599999999999
20208,15,17,35,125.978
20209,15,17,36,125.975
20210,15,17,37,125.973
20211,15,17,38,125.968
20212,15,17,39,125.96300000000001
20213,15,17,40,125.95000000000002
20214,15,17,41,125.94400000000003
20215,15,17,42,125.94000000000003
20216,15,17,43,125.94100000000003
20217,15,17,44,125.93500000000003
20218,15,17,45,125.917
20219,15,17,46,125.902
20220,15,17,47,125.89000000000001
20221,15,17,48,125.891
20222,15,17,49,125.891
20223,15,17,50,125.88699999999999
20224,15,17,51,125.873
20225,15,17,52,125.86499999999998
20226,15,17,53,125.87100000000001
20227,15,17,54,125.875
20228,15,17,55,125.87100000000001
20229,15,17,56,125.86599999999999
20230,15,17,57,125.859
20231,15,17,58,125.856
20232,15,17,59,125.867
20233,15,18,0,125.87899999999999
20234,15,18,1,125.88100000000001
20235,15,18,2,125.89200000000001
20236,15,18,3,125.899
20237,15,18,4,125.9
20238,15,18,5,125.901
20239,15,18,6,125.91
20240,15,18,7,125.90599999999999
20241,15,18,8,125.907
20242,15,18,9,125.898
20243,15,18,10,125.898
20244,15,18,11,125.89200000000001
20245,15,18,12,125.893
20246,15,18,13,125.89000000000001
20247,15,18,14,125.87799999999997
20248,15,18,15,125.86999999999998
20249,15,18,16,125.87799999999997
20250,15,18,17,125.87899999999999
20251,15,18,18,125.88400000000001
20252,15,18,19,125.88000000000002
20253,15,18,20,125.88100000000001
20254,15,18,21,125.881
20255,15,18,22,125.88000000000002
20256,15,18,23,125.873
20257,15,18,24,125.86099999999999
20258,15,18,25,125.849
20259,15,18,26,125.84200000000001
20260,15,18,27,125.83900000000001
20261,15,18,28,125.83099999999999
20262,15,18,29,125.82099999999996
20263,15,18,30,125.80999999999997
20264,15,18,31,125.79799999999997
20265,15,18,32,125.80499999999998
20266,15,18,33,125.80299999999997
20267,15,18,34,125.78999999999999
20268,15,18,35,125.775
20269,15,18,36,125.766
20270,15,18,37,125.768
20271,15,18,38,125.768
20272,15,18,39,125.76700000000001
20273,15,18,40,125.75800000000001
20274,15,18,41,125.76000000000002
20275,15,18,42,125.751
20276,15,18,43,125.748
20277,15,18,44,125.744
20278,15,18,45,125.73800000000001
20279,15,18,46,125.728
20280,15,18,47,125.744
20281,15,18,48,125.75
20282,15,18,49,125.753
20283,15,18,50,125.74600000000001
20284,15,18,51,125.725
20285,15,18,52,125.71900000000001
20286,15,18,53,125.726
20287,15,18,54,125.72
20288,15,18,55,125.72
20289,15,18,56,125.71300000000001
20290,15,18,57,125.71300000000001
20291,15,18,58,125.728
20292,15,18,59,125.75
20293,15,19,0,125.76700000000001
20294,15,19,1,125.782
20295,15,19,2,125.79699999999998
20296,15,19,3,125.78
20297,15,19,4,125.77799999999999
20298,15,19,5,125.775
20299,15,19,6,125.776
20300,15,19,7,125.76500000000001
20301,15,19,8,125.76200000000001
20302,15,19,9,125.76000000000002
20303,15,19,10,125.75600000000001
20304,15,19,11,125.758
20305,15,19,12,125.76400000000001
20306,15,19,13,125.76100000000001
20307,15,19,14,125.77000000000001
20308,15,19,15,125.77000000000001
20309,15,19,16,125.772
20310,15,19,17,125.775
20311,15,19,18,125.782
20312,15,19,19,125.80299999999997
20313,15,19,20,125.824
20314,15,19,21,125.82499999999997
20315,15,19,22,125.824
20316,15,19,23,125.829
20317,15,19,24,125.833
20318,15,19,25,125.843
20319,15,19,26,125.857
20320,15,19,27,125.85999999999999
20321,15,19,28,125.86500000000001
20322,15,19,29,125.874
20323,15,19,30,125.9
20324,15,19,31,125.92
20325,15,19,32,125.93900000000004
20326,15,19,33,125.93300000000004
20327,15,19,34,125.93900000000004
20328,15,19,35,125.95400000000002
20329,15,19,36,125.97200000000001
20330,15,19,37,125.98799999999999
20331,15,19,38,126.005
20332,15,19,39,126.01200000000001
20333,15,19,40,126.02000000000001
20334,15,19,41,126.04399999999998
20335,15,19,42,126.05299999999997
20336,15,19,43,126.06799999999996
20337,15,19,44,126.08
20338,15,19,45,126.08099999999999
20339,15,19,46,126.093
20340,15,19,47,126.109
20341,15,19,48,126.11300000000001
20342,15,19,49,126.123
20343,15,19,50,126.14200000000001
20344,15,19,51,126.16
20345,15,19,52,126.17900000000004
20346,15,19,53,126.18500000000003
20347,15,19,54,126.19300000000003
20348,15,19,55,126.20000000000002
20349,15,19,56,126.19900000000003
20350,15,19,57,126.19900000000003
20351,15,19,58,126.20800000000001
20352,15,19,59,126.229
20353,15,20,0,126.23799999999999
20354,15,20,1,126.26299999999999
20355,15,20,2,126.28799999999998
20356,15,20,3,126.30999999999997
20357,15,20,4,126.327
20358,15,20,5,126.343
20359,15,20,6,126.367
20360,15,20,7,126.37900000000002
20361,15,20,8,126.41499999999999
20362,15,20,9,126.43900000000004
20363,15,20,10,126.45000000000002
20364,15,20,11,126.46300000000001
20365,15,20,12,126.47
20366,15,20,13,126.477
20367,15,20,14,126.48499999999999
20368,15,20,15,126.498
20369,15,20,16,126.516
20370,15,20,17,126.53299999999999
20371,15,20,18,126.54099999999998
20372,15,20,19,126.56399999999996
20373,15,20,20,126.59099999999998
20374,15,20,21,126.62899999999999
20375,15,20,22,126.65299999999999
20376,15,20,23,126.68400000000004
20377,15,20,24,126.68000000000002
20378,15,20,25,126.671
20379,15,20,26,126.672
20380,15,20,27,126.67400000000002
20381,15,20,28,126.673
20382,15,20,29,126.672
20383,15,20,30,126.68900000000004
20384,15,20,31,126.69600000000003
20385,15,20,32,126.69000000000003
20386,15,20,33,126.68700000000004
20387,15,20,34,126.68900000000004
20388,15,20,35,126.69100000000003
20389,15,20,36,126.69900000000003
20390,15,20,37,126.69200000000004
20391,15,20,38,126.69000000000003
20392,15,20,39,126.68800000000003
20393,15,20,40,126.69700000000003
20394,15,20,41,126.69500000000002
20395,15,20,42,126.68700000000004
20396,15,20,43,126.675
20397,15,20,44,126.667
20398,15,20,45,126.652
20399,15,20,46,126.64000000000001
20400,15,20,47,126.64000000000001
20401,15,20,48,126.651
20402,15,20,49,126.65299999999999
20403,15,20,50,126.66
20404,15,20,51,126.67500000000003
20405,15,20,52,126.69200000000004
20406,15,20,53,126.69100000000003
20407,15,20,54,126.70400000000002
20408,15,20,55,126.70400000000002
20409,15,20,56,126.69500000000002
20410,15,20,57,126.68300000000004
20411,15,20,58,126.68200000000004
20412,15,20,59,126.68000000000004
20413,15,21,0,126.68500000000003
20414,15,21,1,126.69500000000002
20415,15,21,2,126.70600000000002
20416,15,21,3,126.73899999999999
20417,15,21,4,126.74000000000001
20418,15,21,5,126.72999999999999
20419,15,21,6,126.72999999999999
20420,15,21,7,126.75899999999999
20421,15,21,8,126.75400000000002
20422,15,21,9,126.72999999999999
20423,15,21,10,126.72
20424,15,21,11,126.725
20425,15,21,12,126.72999999999999
20426,15,21,13,126.72999999999999
20427,15,21,14,126.732
20428,15,21,15,126.726
20429,15,21,16,126.73799999999999
20430,15,21,17,126.744
20431,15,21,18,126.75999999999999
20432,15,21,19,126.76500000000001
20433,15,21,20,126.769
20434,15,21,21,126.76400000000001
20435,15,21,22,126.785
20436,15,21,23,126.79999999999998
20437,15,21,24,126.80099999999997
20438,15,21,25,126.80399999999997
20439,15,21,26,126.80999999999997
20440,15,21,27,126.82099999999998
20441,15,21,28,126.83800000000001
20442,15,21,29,126.843
20443,15,21,30,126.86299999999999
20444,15,21,31,126.86399999999999
20445,15,21,32,126.85999999999999
20446,15,21,33,126.86500000000001
20447,15,21,34,126.877
20448,15,21,35,126.893
20449,15,21,36,126.89500000000001
20450,15,21,37,126.894
20451,15,21,38,126.902
20452,15,21,39,126.92700000000002
20453,15,21,40,126.93900000000004
20454,15,21,41,126.95700000000002
20455,15,21,42,126.95100000000002
20456,15,21,43,126.93200000000002
20457,15,21,44,126.918
20458,15,21,45,126.92800000000003
20459,15,21,46,126.94800000000002
20460,15,21,47,126.97200000000001
20461,15,21,48,126.977
20462,15,21,49,126.965
20463,15,21,50,126.95000000000002
20464,15,21,51,126.93900000000004
